0	:invoke	:broadcast	0
:nemesis	:info	:start-partition	:minority-third
:nemesis	:info	:start-partition	[:isolated {"n3" #{"n2" "n1" "n4" "n0"}, "n2" #{"n3"}, "n1" #{"n3"}, "n4" #{"n3"}, "n0" #{"n3"}}]
0	:ok	:broadcast	0
2	:invoke	:broadcast	1
2	:ok	:broadcast	1
3	:invoke	:read	nil
3	:ok	:read	[]
4	:invoke	:broadcast	2
4	:ok	:broadcast	2
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 2]
1	:invoke	:read	nil
1	:ok	:read	[0 1 2]
2	:invoke	:read	nil
2	:ok	:read	[0 1 1 2]
3	:invoke	:broadcast	3
3	:ok	:broadcast	3
4	:invoke	:read	nil
4	:ok	:read	[0 1 2 2]
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 2]
1	:invoke	:read	nil
1	:ok	:read	[0 1 2]
2	:invoke	:broadcast	4
2	:ok	:broadcast	4
3	:invoke	:broadcast	5
3	:ok	:broadcast	5
4	:invoke	:broadcast	6
4	:ok	:broadcast	6
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 2 4 6]
0	:invoke	:broadcast	7
0	:ok	:broadcast	7
1	:invoke	:broadcast	8
1	:ok	:broadcast	8
2	:invoke	:broadcast	9
2	:ok	:broadcast	9
3	:invoke	:broadcast	10
3	:ok	:broadcast	10
4	:invoke	:read	nil
4	:ok	:read	[0 1 2 2 4 6 6 7 8 9]
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 2 4 6 7 7 8 9]
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 2 4 6 7 7 8 9]
1	:invoke	:read	nil
1	:ok	:read	[0 1 2 4 6 7 8 8 9]
2	:invoke	:read	nil
2	:ok	:read	[0 1 1 2 4 4 6 7 8 9 9]
3	:invoke	:read	nil
3	:ok	:read	[3 5 10]
4	:invoke	:broadcast	11
4	:ok	:broadcast	11
0	:invoke	:broadcast	12
0	:ok	:broadcast	12
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 2 4 6 7 7 8 9 11 12 12]
1	:invoke	:broadcast	13
1	:ok	:broadcast	13
2	:invoke	:broadcast	14
2	:ok	:broadcast	14
3	:invoke	:broadcast	15
3	:ok	:broadcast	15
4	:invoke	:broadcast	16
4	:ok	:broadcast	16
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 2 4 6 7 7 8 9 11 12 12 13 14 16]
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 2 4 6 7 7 8 9 11 12 12 13 14 16]
1	:invoke	:read	nil
1	:ok	:read	[0 1 2 4 6 7 8 8 9 11 12 13 13 14 16]
2	:invoke	:read	nil
2	:ok	:read	[0 1 1 2 4 4 6 7 8 9 9 11 12 13 14 14 16]
3	:invoke	:read	nil
3	:ok	:read	[3 5 10 15]
4	:invoke	:broadcast	17
4	:ok	:broadcast	17
0	:invoke	:broadcast	18
0	:ok	:broadcast	18
0	:invoke	:broadcast	19
0	:ok	:broadcast	19
1	:invoke	:read	nil
1	:ok	:read	[0 1 2 4 6 7 8 8 9 11 12 13 13 14 16 17 18 19]
2	:invoke	:read	nil
2	:ok	:read	[0 1 1 2 4 4 6 7 8 9 9 11 12 13 14 14 16 17 18 19]
3	:invoke	:broadcast	20
3	:ok	:broadcast	20
4	:invoke	:broadcast	21
4	:ok	:broadcast	21
0	:invoke	:broadcast	22
0	:ok	:broadcast	22
0	:invoke	:broadcast	23
0	:ok	:broadcast	23
1	:invoke	:broadcast	24
1	:ok	:broadcast	24
2	:invoke	:broadcast	25
2	:ok	:broadcast	25
3	:invoke	:read	nil
3	:ok	:read	[3 5 10 15 20]
4	:invoke	:broadcast	26
4	:ok	:broadcast	26
0	:invoke	:broadcast	27
0	:ok	:broadcast	27
0	:invoke	:broadcast	28
0	:ok	:broadcast	28
1	:invoke	:read	nil
1	:ok	:read	[0 1 2 4 6 7 8 8 9 11 12 13 13 14 16 17 18 19 21 22 23 24 24 25 26 27 28]
2	:invoke	:broadcast	29
2	:ok	:broadcast	29
3	:invoke	:read	nil
3	:ok	:read	[3 5 10 15 20]
4	:invoke	:read	nil
