:nemesis	:info	:start-partition	:majority
1	:invoke	:broadcast	0
:nemesis	:info	:start-partition	[:isolated {"n2" #{"n1" "n4" "n0"}, "n3" #{"n1" "n4" "n0"}, "n1" #{"n2" "n3"}, "n4" #{"n2" "n3"}, "n0" #{"n2" "n3"}}]
1	:ok	:broadcast	0
2	:invoke	:read	nil
2	:ok	:read	[]
3	:invoke	:broadcast	1
3	:ok	:broadcast	1
4	:invoke	:broadcast	2
4	:ok	:broadcast	2
0	:invoke	:broadcast	3
0	:ok	:broadcast	3
0	:invoke	:read	nil
0	:ok	:read	[0 2 3 3]
1	:invoke	:broadcast	4
1	:ok	:broadcast	4
2	:invoke	:broadcast	5
3	:invoke	:broadcast	6
2	:ok	:broadcast	5
3	:ok	:broadcast	6
4	:invoke	:read	nil
4	:ok	:read	[0 2 2 3 4]
0	:invoke	:broadcast	7
0	:ok	:broadcast	7
0	:invoke	:broadcast	8
1	:invoke	:broadcast	9
0	:ok	:broadcast	8
1	:ok	:broadcast	9
2	:invoke	:broadcast	10
2	:ok	:broadcast	10
3	:invoke	:read	nil
3	:ok	:read	[1 6]
4	:invoke	:read	nil
4	:ok	:read	[0 2 2 3 4 7 8 9]
0	:invoke	:broadcast	11
0	:ok	:broadcast	11
0	:invoke	:broadcast	12
0	:ok	:broadcast	12
1	:invoke	:read	nil
1	:ok	:read	[0 0 2 3 4 4 7 8 9 9 11 12]
2	:invoke	:read	nil
2	:ok	:read	[5 10]
3	:invoke	:read	nil
3	:ok	:read	[1 6]
4	:invoke	:broadcast	13
4	:ok	:broadcast	13
0	:invoke	:broadcast	14
0	:ok	:broadcast	14
0	:invoke	:broadcast	15
0	:ok	:broadcast	15
1	:invoke	:read	nil
1	:ok	:read	[0 0 2 3 4 4 7 8 9 9 11 12 13 14 15]
2	:invoke	:broadcast	16
2	:ok	:broadcast	16
3	:invoke	:broadcast	17
3	:ok	:broadcast	17
4	:invoke	:read	nil
4	:ok	:read	[0 2 2 3 4 7 8 9 11 12 13 13 14 15]
0	:invoke	:read	nil
0	:ok	:read	[0 2 3 3 4 7 7 8 8 9 11 11 12 12 13 14 14 15 15]
0	:invoke	:read	nil
0	:ok	:read	[0 2 3 3 4 7 7 8 8 9 11 11 12 12 13 14 14 15 15]
1	:invoke	:read	nil
1	:ok	:read	[0 0 2 3 4 4 7 8 9 9 11 12 13 14 15]
2	:invoke	:read	nil
2	:ok	:read	[5 10 16]
3	:invoke	:read	nil
3	:ok	:read	[1 6 17]
4	:invoke	:broadcast	18
4	:ok	:broadcast	18
0	:invoke	:read	nil
0	:ok	:read	[0 2 3 3 4 7 7 8 8 9 11 11 12 12 13 14 14 15 15 18]
0	:invoke	:read	nil
0	:ok	:read	[0 2 3 3 4 7 7 8 8 9 11 11 12 12 13 14 14 15 15 18]
1	:invoke	:broadcast	19
1	:ok	:broadcast	19
2	:invoke	:broadcast	20
3	:invoke	:read	nil
2	:ok	:broadcast	20
3	:ok	:read	[1 6 17]
4	:invoke	:broadcast	21
4	:ok	:broadcast	21
0	:invoke	:read	nil
0	:ok	:read	[0 2 3 3 4 7 7 8 8 9 11 11 12 12 13 14 14 15 15 18 19 21]
0	:invoke	:broadcast	22
0	:ok	:broadcast	22
1	:invoke	:read	nil
1	:ok	:read	[0 0 2 3 4 4 7 8 9 9 11 12 13 14 15 18 19 19 21 22]
2	:invoke	:read	nil
2	:ok	:read	[5 10 16 20]
3	:invoke	:broadcast	23
3	:ok	:broadcast	23
4	:invoke	:broadcast	24
4	:ok	:broadcast	24
0	:invoke	:broadcast	25
0	:ok	:broadcast	25
0	:invoke	:broadcast	26
0	:ok	:broadcast	26
1	:invoke	:read	nil
1	:ok	:read	[0 0 2 3 4 4 7 8 9 9 11 12 13 14 15 18 19 19 21 22 24 25 26]
2	:invoke	:read	nil
2	:ok	:read	[5 10 16 20]
3	:invoke	:read	nil
3	:ok	:read	[1 6 17 23]
4	:invoke	:read	nil
4	:ok	:read	[0 2 2 3 4 7 8 9 11 12 13 13 14 15 18 18 19 21 21 22 24 24 25 26]
0	:invoke	:read	nil
0	:ok	:read	[0 2 3 3 4 7 7 8 8 9 11 11 12 12 13 14 14 15 15 18 19 21 22 22 24 25 25 26 26]
0	:invoke	:read	nil
0	:ok	:read	[0 2 3 3 4 7 7 8 8 9 11 11 12 12 13 14 14 15 15 18 19 21 22 22 24 25 25 26 26]
1	:invoke	:read	nil
1	:ok	:read	[0 0 2 3 4 4 7 8 9 9 11 12 13 14 15 18 19 19 21 22 24 25 26]
2	:invoke	:read	nil
2	:ok	:read	[5 10 16 20]
3	:invoke	:broadcast	27
3	:ok	:broadcast	27
4	:invoke	:broadcast	28
4	:ok	:broadcast	28
0	:invoke	:broadcast	29
0	:ok	:broadcast	29
0	:invoke	:read	nil
0	:ok	:read	[0 2 3 3 4 7 7 8 8 9 11 11 12 12 13 14 14 15 15 18 19 21 22 22 24 25 25 26 26 28 29 29]
1	:invoke	:read	nil
1	:ok	:read	[0 0 2 3 4 4 7 8 9 9 11 12 13 14 15 18 19 19 21 22 24 25 26 28 29]
2	:invoke	:read	nil
2	:ok	:read	[5 10 16 20]
3	:invoke	:read	nil
3	:ok	:read	[1 6 17 23 27]
4	:invoke	:read	nil
4	:ok	:read	[0 2 2 3 4 7 8 9 11 12 13 13 14 15 18 18 19 21 21 22 24 24 25 26 28 28 29]
0	:invoke	:read	nil
0	:ok	:read	[0 2 3 3 4 7 7 8 8 9 11 11 12 12 13 14 14 15 15 18 19 21 22 22 24 25 25 26 26 28 29 29]
0	:invoke	:read	nil
0	:ok	:read	[0 2 3 3 4 7 7 8 8 9 11 11 12 12 13 14 14 15 15 18 19 21 22 22 24 25 25 26 26 28 29 29]
1	:invoke	:read	nil
1	:ok	:read	[0 0 2 3 4 4 7 8 9 9 11 12 13 14 15 18 19 19 21 22 24 25 26 28 29]
2	:invoke	:read	nil
2	:ok	:read	[5 10 16 20]
3	:invoke	:read	nil
3	:ok	:read	[1 6 17 23 27]
4	:invoke	:broadcast	30
4	:ok	:broadcast	30
0	:invoke	:broadcast	31
0	:ok	:broadcast	31
0	:invoke	:broadcast	32
0	:ok	:broadcast	32
1	:invoke	:broadcast	33
1	:ok	:broadcast	33
2	:invoke	:read	nil
2	:ok	:read	[5 10 16 20]
3	:invoke	:read	nil
3	:ok	:read	[1 6 17 23 27]
4	:invoke	:read	nil
4	:ok	:read	[0 2 2 3 4 7 8 9 11 12 13 13 14 15 18 18 19 21 21 22 24 24 25 26 28 28 29 30 30 31 32 33]
0	:invoke	:broadcast	34
0	:ok	:broadcast	34
0	:invoke	:read	nil
0	:ok	:read	[0 2 3 3 4 7 7 8 8 9 11 11 12 12 13 14 14 15 15 18 19 21 22 22 24 25 25 26 26 28 29 29 30 31 31 32 32 33 34 34]
1	:invoke	:broadcast	35
1	:ok	:broadcast	35
2	:invoke	:read	nil
2	:ok	:read	[5 10 16 20]
3	:invoke	:read	nil
3	:ok	:read	[1 6 17 23 27]
4	:invoke	:broadcast	36
4	:ok	:broadcast	36
0	:invoke	:read	nil
0	:ok	:read	[0 2 3 3 4 7 7 8 8 9 11 11 12 12 13 14 14 15 15 18 19 21 22 22 24 25 25 26 26 28 29 29 30 31 31 32 32 33 34 34 35 36]
0	:invoke	:read	nil
