0	:invoke	:read	nil
:nemesis	:info	:start-partition	:majorities-ring
0	:ok	:read	[]
:nemesis	:info	:start-partition	[:isolated {"n0" #{"n2" "n1"}, "n3" #{"n2" "n4"}, "n1" #{"n4" "n0"}, "n2" #{"n0" "n3"}, "n4" #{"n1" "n3"}}]
2	:invoke	:broadcast	0
2	:ok	:broadcast	0
3	:invoke	:broadcast	1
3	:ok	:broadcast	1
4	:invoke	:broadcast	2
4	:ok	:broadcast	2
0	:invoke	:broadcast	3
0	:ok	:broadcast	3
0	:invoke	:read	nil
0	:ok	:read	[1 3 3]
1	:invoke	:broadcast	4
1	:ok	:broadcast	4
2	:invoke	:read	nil
2	:ok	:read	[0 0 4]
3	:invoke	:broadcast	5
3	:ok	:broadcast	5
4	:invoke	:broadcast	6
4	:ok	:broadcast	6
0	:invoke	:broadcast	7
0	:ok	:broadcast	7
0	:invoke	:broadcast	8
0	:ok	:broadcast	8
1	:invoke	:broadcast	9
1	:ok	:broadcast	9
2	:invoke	:read	nil
2	:ok	:read	[0 0 4 9]
3	:invoke	:read	nil
3	:ok	:read	[1 1 3 5 5 7 8]
4	:invoke	:broadcast	10
4	:ok	:broadcast	10
0	:invoke	:broadcast	11
0	:ok	:broadcast	11
0	:invoke	:read	nil
0	:ok	:read	[1 3 3 5 7 7 8 8 11 11]
1	:invoke	:broadcast	12
1	:ok	:broadcast	12
2	:invoke	:broadcast	13
2	:ok	:broadcast	13
3	:invoke	:broadcast	14
4	:invoke	:broadcast	15
4	:ok	:broadcast	15
3	:ok	:broadcast	14
0	:invoke	:read	nil
0	:ok	:read	[1 3 3 5 7 7 8 8 11 11 14]
0	:invoke	:read	nil
0	:ok	:read	[1 3 3 5 7 7 8 8 11 11 14]
1	:invoke	:read	nil
1	:ok	:read	[0 4 4 9 9 12 12 13]
2	:invoke	:read	nil
2	:ok	:read	[0 0 4 9 12 13 13]
3	:invoke	:read	nil
3	:ok	:read	[1 1 3 5 5 7 8 11 14 14]
4	:invoke	:read	nil
4	:ok	:read	[2 6 10 15]
0	:invoke	:read	nil
0	:ok	:read	[1 3 3 5 7 7 8 8 11 11 14]
0	:invoke	:broadcast	16
0	:ok	:broadcast	16
1	:invoke	:broadcast	17
1	:ok	:broadcast	17
2	:invoke	:broadcast	18
2	:ok	:broadcast	18
3	:invoke	:broadcast	19
3	:ok	:broadcast	19
4	:invoke	:read	nil
4	:ok	:read	[2 6 10 15]
0	:invoke	:read	nil
0	:ok	:read	[1 3 3 5 7 7 8 8 11 11 14 16 16 19]
0	:invoke	:read	nil
0	:ok	:read	[1 3 3 5 7 7 8 8 11 11 14 16 16 19]
1	:invoke	:broadcast	20
1	:ok	:broadcast	20
2	:invoke	:read	nil
2	:ok	:read	[0 0 4 9 12 13 13 17 18 18 20]
3	:invoke	:broadcast	21
3	:ok	:broadcast	21
4	:invoke	:broadcast	22
4	:ok	:broadcast	22
0	:invoke	:broadcast	23
0	:ok	:broadcast	23
0	:invoke	:broadcast	24
0	:ok	:broadcast	24
1	:invoke	:broadcast	25
1	:ok	:broadcast	25
2	:invoke	:broadcast	26
2	:ok	:broadcast	26
3	:invoke	:broadcast	27
3	:ok	:broadcast	27
4	:invoke	:broadcast	28
4	:ok	:broadcast	28
0	:invoke	:broadcast	29
0	:ok	:broadcast	29
0	:invoke	:read	nil
0	:ok	:read	[1 3 3 5 7 7 8 8 11 11 14 16 16 19 21 23 23 24 24 27 29 29]
1	:invoke	:broadcast	30
1	:ok	:broadcast	30
2	:invoke	:broadcast	31
2	:ok	:broadcast	31
3	:invoke	:broadcast	32
3	:ok	:broadcast	32
4	:invoke	:read	nil
4	:ok	:read	[2 6 10 15 22 28]
0	:invoke	:broadcast	33
0	:ok	:broadcast	33
0	:invoke	:read	nil
0	:ok	:read	[1 3 3 5 7 7 8 8 11 11 14 16 16 19 21 23 23 24 24 27 29 29 32 33 33]
1	:invoke	:broadcast	34
1	:ok	:broadcast	34
2	:invoke	:broadcast	35
2	:ok	:broadcast	35
3	:invoke	:read	nil
3	:ok	:read	[1 1 3 5 5 7 8 11 14 14 16 19 19 21 21 23 24 27 27 29 32 32 33]
4	:invoke	:read	nil
4	:ok	:read	[2 6 10 15 22 28]
0	:invoke	:read	nil
0	:ok	:read	[1 3 3 5 7 7 8 8 11 11 14 16 16 19 21 23 23 24 24 27 29 29 32 33 33]
0	:invoke	:broadcast	36
0	:ok	:broadcast	36
1	:invoke	:read	nil
1	:ok	:read	[0 4 4 9 9 12 12 13 17 17 18 20 20 25 25 26 30 30 31 34 34 35]
2	:invoke	:broadcast	37
2	:ok	:broadcast	37
3	:invoke	:broadcast	38
3	:ok	:broadcast	38
4	:invoke	:broadcast	39
4	:ok	:broadcast	39
0	:invoke	:read	nil
0	:ok	:read	[1 3 3 5 7 7 8 8 11 11 14 16 16 19 21 23 23 24 24 27 29 29 32 33 33 36 36 38]
0	:invoke	:read	nil
0	:ok	:read	[1 3 3 5 7 7 8 8 11 11 14 16 16 19 21 23 23 24 24 27 29 29 32 33 33 36 36 38]
1	:invoke	:broadcast	40
1	:ok	:broadcast	40
2	:invoke	:read	nil
2	:ok	:read	[0 0 4 9 12 13 13 17 18 18 20 25 26 26 30 31 31 34 35 35 37 37 40]
3	:invoke	:broadcast	41
3	:ok	:broadcast	41
4	:invoke	:broadcast	42
4	:ok	:broadcast	42
0	:invoke	:read	nil
0	:ok	:read	[1 3 3 5 7 7 8 8 11 11 14 16 16 19 21 23 23 24 24 27 29 29 32 33 33 36 36 38 41]
0	:invoke	:broadcast	43
0	:ok	:broadcast	43
1	:invoke	:read	nil
2	:invoke	:broadcast	44
1	:ok	:read	[0 4 4 9 9 12 12 13 17 17 18 20 20 25 25 26 30 30 31 34 34 35 37 40 40]
2	:ok	:broadcast	44
3	:invoke	:broadcast	45
3	:ok	:broadcast	45
4	:invoke	:read	nil
