0	:invoke	:read	nil
:nemesis	:info	:start-partition	:minority-third
:nemesis	:info	:start-partition	[:isolated {"n0" #{"n2" "n1" "n4" "n3"}, "n2" #{"n0"}, "n1" #{"n0"}, "n4" #{"n0"}, "n3" #{"n0"}}]
0	:ok	:read	[]
2	:invoke	:broadcast	0
2	:ok	:broadcast	0
3	:invoke	:broadcast	1
3	:ok	:broadcast	1
4	:invoke	:broadcast	2
4	:ok	:broadcast	2
0	:invoke	:read	nil
0	:ok	:read	[]
0	:invoke	:read	nil
0	:ok	:read	[]
1	:invoke	:broadcast	3
1	:ok	:broadcast	3
2	:invoke	:broadcast	4
2	:ok	:broadcast	4
3	:invoke	:broadcast	5
3	:ok	:broadcast	5
4	:invoke	:read	nil
4	:ok	:read	[0 1 2 2 3 4 5]
0	:invoke	:read	nil
1	:invoke	:broadcast	6
0	:ok	:read	[]
1	:ok	:broadcast	6
1	:invoke	:broadcast	7
1	:ok	:broadcast	7
2	:invoke	:read	nil
2	:ok	:read	[0 0 1 2 3 4 4 5 6 7]
3	:invoke	:read	nil
3	:ok	:read	[0 1 1 2 3 4 5 5 6 7]
4	:invoke	:read	nil
4	:ok	:read	[0 1 2 2 3 4 5 6 7]
0	:invoke	:broadcast	8
0	:ok	:broadcast	8
0	:invoke	:read	nil
0	:ok	:read	[8]
1	:invoke	:broadcast	9
1	:ok	:broadcast	9
2	:invoke	:broadcast	10
2	:ok	:broadcast	10
3	:invoke	:broadcast	11
3	:ok	:broadcast	11
4	:invoke	:broadcast	12
4	:ok	:broadcast	12
0	:invoke	:read	nil
0	:ok	:read	[8]
0	:invoke	:read	nil
0	:ok	:read	[8]
1	:invoke	:read	nil
1	:ok	:read	[0 1 2 3 3 4 5 6 6 7 7 9 9 10 11 12]
2	:invoke	:read	nil
2	:ok	:read	[0 0 1 2 3 4 4 5 6 7 9 10 10 11 12]
3	:invoke	:read	nil
3	:ok	:read	[0 1 1 2 3 4 5 5 6 7 9 10 11 11 12]
4	:invoke	:read	nil
4	:ok	:read	[0 1 2 2 3 4 5 6 7 9 10 11 12 12]
0	:invoke	:broadcast	13
0	:ok	:broadcast	13
0	:invoke	:broadcast	14
0	:ok	:broadcast	14
1	:invoke	:broadcast	15
1	:ok	:broadcast	15
2	:invoke	:broadcast	16
2	:ok	:broadcast	16
3	:invoke	:broadcast	17
3	:ok	:broadcast	17
4	:invoke	:broadcast	18
4	:ok	:broadcast	18
0	:invoke	:broadcast	19
0	:ok	:broadcast	19
0	:invoke	:read	nil
0	:ok	:read	[8 13 14 19]
1	:invoke	:read	nil
1	:ok	:read	[0 1 2 3 3 4 5 6 6 7 7 9 9 10 11 12 15 15 16 17 18]
2	:invoke	:read	nil
2	:ok	:read	[0 0 1 2 3 4 4 5 6 7 9 10 10 11 12 15 16 16 17 18]
3	:invoke	:read	nil
3	:ok	:read	[0 1 1 2 3 4 5 5 6 7 9 10 11 11 12 15 16 17 17 18]
4	:invoke	:broadcast	20
4	:ok	:broadcast	20
0	:invoke	:broadcast	21
0	:ok	:broadcast	21
0	:invoke	:broadcast	22
0	:ok	:broadcast	22
1	:invoke	:read	nil
1	:ok	:read	[0 1 2 3 3 4 5 6 6 7 7 9 9 10 11 12 15 15 16 17 18 20]
2	:invoke	:read	nil
2	:ok	:read	[0 0 1 2 3 4 4 5 6 7 9 10 10 11 12 15 16 16 17 18 20]
3	:invoke	:read	nil
3	:ok	:read	[0 1 1 2 3 4 5 5 6 7 9 10 11 11 12 15 16 17 17 18 20]
4	:invoke	:read	nil
