0	:invoke	:read	nil
:nemesis	:info	:start-partition	:one
2	:invoke	:broadcast	0
0	:ok	:read	[]
:nemesis	:info	:start-partition	[:isolated {"n4" #{"n2" "n1" "n0" "n3"}, "n2" #{"n4"}, "n1" #{"n4"}, "n0" #{"n4"}, "n3" #{"n4"}}]
2	:ok	:broadcast	0
3	:invoke	:read	nil
3	:ok	:read	[0]
4	:invoke	:broadcast	1
4	:ok	:broadcast	1
0	:invoke	:read	nil
0	:ok	:read	[0]
0	:invoke	:broadcast	2
0	:ok	:broadcast	2
1	:invoke	:read	nil
1	:ok	:read	[0 2]
2	:invoke	:read	nil
2	:ok	:read	[0 0 2]
3	:invoke	:broadcast	3
3	:ok	:broadcast	3
4	:invoke	:broadcast	4
4	:ok	:broadcast	4
0	:invoke	:broadcast	5
0	:ok	:broadcast	5
0	:invoke	:broadcast	6
0	:ok	:broadcast	6
1	:invoke	:read	nil
1	:ok	:read	[0 2 3 5 6]
2	:invoke	:read	nil
2	:ok	:read	[0 0 2 3 5 6]
3	:invoke	:broadcast	7
3	:ok	:broadcast	7
4	:invoke	:broadcast	8
4	:ok	:broadcast	8
0	:invoke	:read	nil
0	:ok	:read	[0 2 2 3 5 5 6 6 7]
0	:invoke	:broadcast	9
0	:ok	:broadcast	9
1	:invoke	:broadcast	10
1	:ok	:broadcast	10
2	:invoke	:read	nil
2	:ok	:read	[0 0 2 3 5 6 7 9 10]
3	:invoke	:read	nil
3	:ok	:read	[0 2 3 3 5 6 7 7 9 10]
4	:invoke	:read	nil
4	:ok	:read	[1 4 8]
0	:invoke	:read	nil
0	:ok	:read	[0 2 2 3 5 5 6 6 7 9 9 10]
0	:invoke	:read	nil
0	:ok	:read	[0 2 2 3 5 5 6 6 7 9 9 10]
1	:invoke	:read	nil
1	:ok	:read	[0 2 3 5 6 7 9 10 10]
2	:invoke	:read	nil
2	:ok	:read	[0 0 2 3 5 6 7 9 10]
3	:invoke	:broadcast	11
3	:ok	:broadcast	11
4	:invoke	:read	nil
4	:ok	:read	[1 4 8]
0	:invoke	:broadcast	12
0	:ok	:broadcast	12
0	:invoke	:broadcast	13
0	:ok	:broadcast	13
1	:invoke	:broadcast	14
1	:ok	:broadcast	14
2	:invoke	:read	nil
2	:ok	:read	[0 0 2 3 5 6 7 9 10 11 12 13 14]
3	:invoke	:broadcast	15
3	:ok	:broadcast	15
4	:invoke	:read	nil
4	:ok	:read	[1 4 8]
0	:invoke	:broadcast	16
0	:ok	:broadcast	16
0	:invoke	:broadcast	17
0	:ok	:broadcast	17
1	:invoke	:read	nil
1	:ok	:read	[0 2 3 5 6 7 9 10 10 11 12 13 14 14 15 16 17]
2	:invoke	:read	nil
2	:ok	:read	[0 0 2 3 5 6 7 9 10 11 12 13 14 15 16 17]
3	:invoke	:read	nil
3	:ok	:read	[0 2 3 3 5 6 7 7 9 10 11 11 12 13 14 15 15 16 17]
4	:invoke	:read	nil
4	:ok	:read	[1 4 8]
0	:invoke	:broadcast	18
0	:ok	:broadcast	18
0	:invoke	:read	nil
0	:ok	:read	[0 2 2 3 5 5 6 6 7 9 9 10 11 12 12 13 13 14 15 16 16 17 17 18 18]
1	:invoke	:broadcast	19
1	:ok	:broadcast	19
2	:invoke	:read	nil
2	:ok	:read	[0 0 2 3 5 6 7 9 10 11 12 13 14 15 16 17 18 19]
3	:invoke	:broadcast	20
3	:ok	:broadcast	20
4	:invoke	:read	nil
